Date,T,U
25.09.2020 14:30,33.8,62
25.09.2020 11:30,32,67
25.09.2020 08:30,28.4,80
25.09.2020 05:30,27.4,89
25.09.2020 02:30,27.8,90
24.09.2020 23:30,28.2,87
24.09.2020 20:30,29.2,83
24.09.2020 17:30,30.8,72
24.09.2020 14:30,35.2,48
24.09.2020 11:30,34.4,54
24.09.2020 08:30,29.6,67
24.09.2020 05:30,26.6,90
24.09.2020 02:30,28,87
23.09.2020 23:30,28.8,88
23.09.2020 20:30,29.4,85
23.09.2020 17:30,30.8,64
23.09.2020 14:30,34.6,48
23.09.2020 11:30,33,50
23.09.2020 08:30,29.4,66
23.09.2020 05:30,26.4,83
23.09.2020 02:30,27.8,89
22.09.2020 23:30,28.2,87
22.09.2020 20:30,29.2,86
22.09.2020 17:30,31.8,67
22.09.2020 14:30,33.4,59
22.09.2020 11:30,33.8,52
22.09.2020 08:30,29,74
22.09.2020 05:30,25.6,87
22.09.2020 02:30,26.4,86
21.09.2020 23:30,28.4,70
21.09.2020 20:30,28,85
21.09.2020 17:30,30.4,67
21.09.2020 14:30,31.4,76
21.09.2020 11:30,30.4,64
21.09.2020 08:30,27,80
21.09.2020 05:30,25.4,82
21.09.2020 02:30,26.8,78
20.09.2020 23:30,27,77
20.09.2020 20:30,27,83
20.09.2020 17:30,27.2,77
20.09.2020 14:30,29.6,71
20.09.2020 11:30,28.6,76
20.09.2020 08:30,27.8,78
20.09.2020 05:30,25.6,89
20.09.2020 02:30,25.8,87
19.09.2020 23:30,26.6,86
19.09.2020 20:30,27.2,84
19.09.2020 17:30,28.6,78
19.09.2020 14:30,30,66
19.09.2020 11:30,27.6,80
19.09.2020 08:30,25.6,91
19.09.2020 05:30,24,93
19.09.2020 02:30,24.8,93
18.09.2020 23:30,27.4,81
18.09.2020 20:30,28,92
18.09.2020 17:30,26.8,94
18.09.2020 14:30,32.6,64
18.09.2020 11:30,31.6,66
18.09.2020 08:30,30,67
18.09.2020 05:30,27.4,84
18.09.2020 02:30,28,92
17.09.2020 23:30,28.2,92
17.09.2020 20:30,28,89
17.09.2020 17:30,30,73
17.09.2020 14:30,32.4,63
17.09.2020 11:30,31.4,64
17.09.2020 08:30,27,90
17.09.2020 05:30,26,92
17.09.2020 02:30,25.2,93
16.09.2020 23:30,28.2,92
16.09.2020 20:30,29,83
16.09.2020 17:30,31.4,72
16.09.2020 14:30,32,59
16.09.2020 11:30,31,62
16.09.2020 08:30,28,82
16.09.2020 05:30,27.2,92
16.09.2020 02:30,27.6,89
15.09.2020 23:30,28,87
15.09.2020 20:30,27.6,83
15.09.2020 17:30,30,62
15.09.2020 14:30,31.2,80
15.09.2020 11:30,29,76
15.09.2020 08:30,26,90
15.09.2020 05:30,25.4,90
15.09.2020 02:30,26,90
14.09.2020 23:30,27.4,73
14.09.2020 20:30,28.2,69
14.09.2020 17:30,29.4,66
14.09.2020 14:30,31.8,64
14.09.2020 11:30,29.6,72
14.09.2020 08:30,25.2,93
14.09.2020 05:30,24,96
14.09.2020 02:30,25,95
13.09.2020 23:30,24.6,96
13.09.2020 20:30,24.6,95
13.09.2020 17:30,27.8,86
13.09.2020 14:30,29,78
13.09.2020 11:30,26.6,92
13.09.2020 08:30,26,94
13.09.2020 05:30,25,95
13.09.2020 02:30,25,93
12.09.2020 23:30,25.6,90
12.09.2020 20:30,27.4,87
12.09.2020 17:30,28.6,78
12.09.2020 14:30,30.6,65
12.09.2020 11:30,30.6,64
12.09.2020 08:30,28.6,78
12.09.2020 05:30,27,89
12.09.2020 02:30,28.6,76
11.09.2020 23:30,29.8,70
11.09.2020 20:30,30,78
11.09.2020 17:30,32.6,57
11.09.2020 14:30,33,73
11.09.2020 11:30,32.4,58
11.09.2020 08:30,29,76
11.09.2020 05:30,27.4,84
11.09.2020 02:30,28,85
10.09.2020 23:30,28.4,86
10.09.2020 20:30,28.6,82
10.09.2020 17:30,30.4,76
10.09.2020 14:30,32,64
10.09.2020 11:30,31,68
10.09.2020 08:30,27.4,89
10.09.2020 05:30,26,89
10.09.2020 02:30,26,89
09.09.2020 23:30,25.6,87
09.09.2020 20:30,26.6,87
09.09.2020 17:30,30.4,69
09.09.2020 14:30,32,70
09.09.2020 11:30,34,62
09.09.2020 08:30,29.4,82
09.09.2020 05:30,25.8,90
09.09.2020 02:30,28.4,88
08.09.2020 23:30,29.4,86
08.09.2020 20:30,29.8,82
08.09.2020 17:30,30.6,70
08.09.2020 14:30,34,60
08.09.2020 11:30,34,54
08.09.2020 08:30,29.6,78
08.09.2020 05:30,25.6,89
08.09.2020 02:30,26.4,83
07.09.2020 23:30,27,87
07.09.2020 20:30,27.6,83
07.09.2020 17:30,28,76
07.09.2020 14:30,31.2,86
07.09.2020 11:30,34,56
07.09.2020 08:30,30.6,78
07.09.2020 05:30,27,92
07.09.2020 02:30,28,91
06.09.2020 23:30,28.2,87
06.09.2020 20:30,29,82
06.09.2020 17:30,30.8,70
06.09.2020 14:30,33.8,59
06.09.2020 11:30,32.4,60
06.09.2020 08:30,29.4,83
06.09.2020 05:30,27,92
06.09.2020 02:30,27.2,90
05.09.2020 23:30,27.4,84
05.09.2020 20:30,29,85
05.09.2020 17:30,30.8,69
05.09.2020 14:30,33,57
05.09.2020 11:30,30.8,76
05.09.2020 08:30,29.6,80
05.09.2020 05:30,27.4,90
05.09.2020 02:30,27.6,89
04.09.2020 23:30,28.6,85
04.09.2020 20:30,28.8,80
04.09.2020 17:30,31,64
04.09.2020 14:30,33,65
04.09.2020 11:30,32.4,68
04.09.2020 08:30,29.2,82
04.09.2020 05:30,27,94
04.09.2020 02:30,27.4,89
03.09.2020 23:30,28.6,85
03.09.2020 20:30,29.4,82
03.09.2020 17:30,32,72
03.09.2020 14:30,33.2,78
03.09.2020 11:30,33.4,62
03.09.2020 08:30,30,81
03.09.2020 05:30,27,95
03.09.2020 02:30,27.6,89
02.09.2020 23:30,28.2,87
02.09.2020 20:30,28.8,86
02.09.2020 17:30,31.2,71
02.09.2020 14:30,32,66
02.09.2020 11:30,32.2,65
02.09.2020 08:30,29.8,82
02.09.2020 05:30,26.6,87
02.09.2020 02:30,26.6,87
01.09.2020 23:30,28.4,82
01.09.2020 20:30,29.8,83
01.09.2020 17:30,30,66
01.09.2020 14:30,32.4,67
01.09.2020 11:30,33.2,67
01.09.2020 08:30,26.6,92
01.09.2020 05:30,27.2,86
01.09.2020 02:30,28.2,89
31.08.2020 23:30,28.8,82
31.08.2020 20:30,29.8,78
31.08.2020 17:30,31.8,70
31.08.2020 14:30,34.4,59
31.08.2020 11:30,33.6,59
31.08.2020 08:30,28,83
31.08.2020 05:30,27.8,74
31.08.2020 02:30,27.8,72
30.08.2020 23:30,29.4,86
30.08.2020 20:30,29.8,81
30.08.2020 17:30,31.8,70
30.08.2020 14:30,33.2,75
30.08.2020 11:30,33.8,63
30.08.2020 08:30,30.4,78
30.08.2020 05:30,28,91
30.08.2020 02:30,28.4,91
29.08.2020 23:30,29.2,86
29.08.2020 20:30,29.6,82
29.08.2020 17:30,30.8,74
29.08.2020 14:30,34.8,60
29.08.2020 11:30,33.8,61
29.08.2020 08:30,29.4,85
29.08.2020 05:30,27.8,89
29.08.2020 02:30,28.4,88
28.08.2020 23:30,28.6,88
28.08.2020 20:30,29,85
28.08.2020 17:30,31.2,77
28.08.2020 14:30,34.8,60
28.08.2020 11:30,33.4,62
28.08.2020 08:30,29.2,76
28.08.2020 05:30,25.2,89
28.08.2020 02:30,25.4,87
27.08.2020 23:30,25.4,82
27.08.2020 20:30,29,78
27.08.2020 17:30,30.6,69
27.08.2020 14:30,35,49
27.08.2020 11:30,31.6,60
27.08.2020 08:30,28.4,78
27.08.2020 05:30,26.4,90
27.08.2020 02:30,27.2,90
26.08.2020 23:30,28,94
26.08.2020 20:30,28,94
26.08.2020 17:30,25.6,90
26.08.2020 14:30,34.6,57
26.08.2020 11:30,33.8,61
26.08.2020 08:30,29.6,82
26.08.2020 05:30,27,92
26.08.2020 02:30,27.4,92
25.08.2020 23:30,28,92
25.08.2020 20:30,28.6,82
25.08.2020 17:30,29.6,80
25.08.2020 14:30,30.2,81
25.08.2020 11:30,33.4,64
25.08.2020 08:30,28.8,89
25.08.2020 05:30,27.6,90
25.08.2020 02:30,27.6,86
24.08.2020 23:30,27.4,86
24.08.2020 20:30,28,80
24.08.2020 17:30,29,74
24.08.2020 14:30,31.8,63
24.08.2020 11:30,33,57
24.08.2020 08:30,28.4,78
24.08.2020 05:30,26.2,83
24.08.2020 02:30,27.6,78
23.08.2020 23:30,28.6,89
23.08.2020 20:30,28.8,86
23.08.2020 17:30,30.4,72
23.08.2020 14:30,31.6,65
23.08.2020 11:30,30.2,73
23.08.2020 08:30,28.4,89
23.08.2020 05:30,27.8,90
23.08.2020 02:30,28.2,89
22.08.2020 23:30,28.6,89
22.08.2020 20:30,29,85
22.08.2020 17:30,31,72
22.08.2020 14:30,33.6,63
22.08.2020 11:30,33,68
22.08.2020 08:30,30,78
22.08.2020 05:30,27.6,90
22.08.2020 02:30,28.2,91
21.08.2020 23:30,28.4,92
21.08.2020 20:30,29.8,81
21.08.2020 17:30,32,66
21.08.2020 14:30,34,59
21.08.2020 11:30,33.4,54
21.08.2020 08:30,30.4,76
21.08.2020 05:30,28,91
21.08.2020 02:30,28.4,86
20.08.2020 23:30,28.6,88
20.08.2020 20:30,29.2,82
20.08.2020 17:30,31.2,72
20.08.2020 14:30,33.2,56
20.08.2020 11:30,33,56
20.08.2020 08:30,30.4,72
20.08.2020 05:30,28.4,89
20.08.2020 02:30,28.4,89
19.08.2020 23:30,29,86
19.08.2020 20:30,29.4,81
19.08.2020 17:30,31.4,67
19.08.2020 14:30,33.6,56
19.08.2020 11:30,31.2,63
19.08.2020 08:30,29,67
19.08.2020 05:30,27.8,77
19.08.2020 02:30,28.4,88
18.08.2020 23:30,28.8,86
18.08.2020 20:30,29.6,82
18.08.2020 17:30,31.2,64
18.08.2020 14:30,33.2,59
18.08.2020 11:30,32.4,60
18.08.2020 08:30,29.2,80
18.08.2020 05:30,27.8,90
18.08.2020 02:30,27.8,90
17.08.2020 23:30,28.8,85
17.08.2020 20:30,29.8,78
17.08.2020 17:30,31.4,68
17.08.2020 14:30,34,53
17.08.2020 11:30,32.4,56
17.08.2020 08:30,28.2,76
17.08.2020 05:30,26.6,84
17.08.2020 02:30,27,86
16.08.2020 23:30,27.6,73
16.08.2020 20:30,28,73
16.08.2020 17:30,29.4,76
16.08.2020 14:30,32,55
16.08.2020 11:30,31.2,57
16.08.2020 08:30,28.4,75
16.08.2020 05:30,26.6,92
16.08.2020 02:30,27.2,91
15.08.2020 23:30,27.6,87
15.08.2020 20:30,27.6,83
15.08.2020 17:30,30,62
15.08.2020 14:30,30.6,63
15.08.2020 11:30,30.8,61
15.08.2020 08:30,28,74
15.08.2020 05:30,26.4,87
15.08.2020 02:30,27.8,87
14.08.2020 23:30,28.4,86
14.08.2020 20:30,28.6,83
14.08.2020 17:30,30.6,69
14.08.2020 14:30,31.2,62
14.08.2020 11:30,30,67
14.08.2020 08:30,27.2,80
14.08.2020 05:30,25.6,93
14.08.2020 02:30,26,90
13.08.2020 23:30,27,90
13.08.2020 20:30,29,78
13.08.2020 17:30,31.6,62
13.08.2020 14:30,32.6,58
13.08.2020 11:30,31,63
13.08.2020 08:30,29.2,70
13.08.2020 05:30,28,74
13.08.2020 02:30,28.6,76
12.08.2020 23:30,28.6,76
12.08.2020 20:30,29.2,85
12.08.2020 17:30,30.4,74
12.08.2020 14:30,32,63
12.08.2020 11:30,32,59
12.08.2020 08:30,27.4,86
12.08.2020 05:30,26.4,92
12.08.2020 02:30,26.4,94
11.08.2020 23:30,26.4,94
11.08.2020 20:30,28,91
11.08.2020 17:30,31.4,66
11.08.2020 14:30,32,59
11.08.2020 11:30,31.2,60
11.08.2020 08:30,29.2,70
11.08.2020 05:30,27.2,78
11.08.2020 02:30,27.8,86
10.08.2020 23:30,28,85
10.08.2020 20:30,29,79
10.08.2020 17:30,32,69
10.08.2020 14:30,33.4,54
10.08.2020 11:30,31,61
10.08.2020 08:30,28,80
10.08.2020 05:30,26.4,84
10.08.2020 02:30,27.6,86
09.08.2020 23:30,28,82
09.08.2020 20:30,28.2,80
09.08.2020 17:30,30,72
09.08.2020 14:30,30,72
09.08.2020 11:30,28.6,77
09.08.2020 08:30,25.6,90
09.08.2020 05:30,23.8,93
09.08.2020 02:30,23.8,95
08.08.2020 23:30,23.8,96
08.08.2020 20:30,30.6,78
08.08.2020 17:30,32.6,63
08.08.2020 14:30,34.6,53
08.08.2020 11:30,32,62
08.08.2020 08:30,31.4,67
08.08.2020 05:30,29,70
08.08.2020 02:30,29,91
07.08.2020 23:30,29.4,88
07.08.2020 20:30,31,78
07.08.2020 17:30,32,72
07.08.2020 14:30,35,52
07.08.2020 11:30,33.2,61
07.08.2020 08:30,29.6,74
07.08.2020 05:30,27.6,90
07.08.2020 02:30,29,83
06.08.2020 23:30,29.2,86
06.08.2020 20:30,30,78
06.08.2020 17:30,32,70
06.08.2020 14:30,34.2,58
06.08.2020 11:30,33.6,63
06.08.2020 08:30,30,74
06.08.2020 05:30,27.6,74
06.08.2020 02:30,28.4,72
05.08.2020 23:30,30.4,62
05.08.2020 20:30,31,63
05.08.2020 17:30,32.6,58
05.08.2020 14:30,33.4,58
05.08.2020 11:30,30.8,62
05.08.2020 08:30,27,81
05.08.2020 05:30,26.6,80
05.08.2020 02:30,27.6,77
04.08.2020 23:30,28,78
04.08.2020 20:30,29.2,70
04.08.2020 17:30,31.4,61
04.08.2020 14:30,32,54
04.08.2020 11:30,30.2,72
04.08.2020 08:30,28.4,78
04.08.2020 05:30,27.8,78
04.08.2020 02:30,28.4,78
03.08.2020 23:30,28.8,76
03.08.2020 20:30,28.6,83
03.08.2020 17:30,29.8,81
03.08.2020 14:30,30.2,73
03.08.2020 11:30,30.2,66
03.08.2020 08:30,25.8,86
03.08.2020 05:30,25,91
03.08.2020 02:30,25,93
02.08.2020 23:30,24.8,93
02.08.2020 20:30,27,89
02.08.2020 17:30,33,58
02.08.2020 14:30,34.2,52
02.08.2020 11:30,32.4,60
02.08.2020 08:30,28.8,80
02.08.2020 05:30,26.4,89
02.08.2020 02:30,26.2,89
01.08.2020 23:30,26.2,84
01.08.2020 20:30,29.2,82
01.08.2020 17:30,32,71
01.08.2020 14:30,32,63
01.08.2020 11:30,31.4,68
01.08.2020 08:30,29.4,81
01.08.2020 05:30,26.6,89
01.08.2020 02:30,26,89
31.07.2020 23:30,29.6,86
31.07.2020 20:30,30,83
31.07.2020 17:30,31.8,70
31.07.2020 14:30,35.2,53
31.07.2020 11:30,32.4,65
31.07.2020 08:30,29.8,80
31.07.2020 05:30,27.4,84
31.07.2020 02:30,28.4,82
30.07.2020 23:30,28.4,85
30.07.2020 20:30,29.4,79
30.07.2020 17:30,31.8,70
30.07.2020 14:30,34.6,53
30.07.2020 11:30,32.8,59
30.07.2020 08:30,29.2,78
30.07.2020 05:30,26.8,95
30.07.2020 02:30,26.4,94
29.07.2020 23:30,26.6,90
29.07.2020 20:30,26.8,94
29.07.2020 17:30,27.8,84
29.07.2020 14:30,26.4,90
29.07.2020 11:30,25,93
29.07.2020 08:30,25.6,95
29.07.2020 05:30,26,92
29.07.2020 02:30,25.4,93
28.07.2020 23:30,25.2,93
28.07.2020 20:30,25.4,93
28.07.2020 17:30,23.4,96
28.07.2020 14:30,35.6,49
28.07.2020 11:30,34.6,52
28.07.2020 08:30,30,67
28.07.2020 05:30,28.6,86
28.07.2020 02:30,28.8,86
27.07.2020 23:30,29.4,83
27.07.2020 20:30,30.2,74
27.07.2020 17:30,33,61
27.07.2020 14:30,35.2,47
27.07.2020 11:30,33.6,56
27.07.2020 08:30,29.8,78
27.07.2020 05:30,27.4,92
27.07.2020 02:30,26.6,90
26.07.2020 23:30,26.8,86
26.07.2020 20:30,28.2,79
26.07.2020 17:30,31,67
26.07.2020 14:30,34.8,51
26.07.2020 11:30,33,57
26.07.2020 08:30,28.2,78
26.07.2020 05:30,25.4,88
26.07.2020 02:30,25.8,86
25.07.2020 23:30,26.4,86
25.07.2020 20:30,26.6,83
25.07.2020 17:30,29.8,66
25.07.2020 14:30,33.6,65
25.07.2020 11:30,34.2,55
25.07.2020 08:30,30.8,73
25.07.2020 05:30,27.4,89
25.07.2020 02:30,28.6,89
24.07.2020 23:30,29.4,88
24.07.2020 20:30,29.6,81
24.07.2020 17:30,32,71
24.07.2020 14:30,33.6,57
24.07.2020 11:30,30.6,68
24.07.2020 08:30,28.6,78
24.07.2020 05:30,27.6,87
24.07.2020 02:30,28.6,86
23.07.2020 23:30,29.4,86
23.07.2020 20:30,29.4,83
23.07.2020 17:30,31.8,70
23.07.2020 14:30,34,59
23.07.2020 11:30,32,65
23.07.2020 08:30,29.4,78
23.07.2020 05:30,27.2,86
23.07.2020 02:30,27.6,80
22.07.2020 23:30,28.4,85
22.07.2020 20:30,29,82
22.07.2020 17:30,32,62
22.07.2020 14:30,34,60
22.07.2020 11:30,33,61
22.07.2020 08:30,30,72
22.07.2020 05:30,27.6,89
22.07.2020 02:30,28,87
21.07.2020 23:30,28.8,83
21.07.2020 20:30,29.2,82
21.07.2020 17:30,32,65
21.07.2020 14:30,33.2,66
21.07.2020 11:30,33,63
21.07.2020 08:30,30.8,70
21.07.2020 05:30,27.4,90
21.07.2020 02:30,28.2,89
20.07.2020 23:30,28.6,86
20.07.2020 20:30,29.6,81
20.07.2020 17:30,33,60
20.07.2020 14:30,33.4,64
20.07.2020 11:30,32.8,64
20.07.2020 08:30,27.4,83
20.07.2020 05:30,25.6,90
20.07.2020 02:30,26.2,89
19.07.2020 23:30,27.2,90
19.07.2020 20:30,27.6,89
19.07.2020 17:30,29.8,83
19.07.2020 14:30,27.4,94
19.07.2020 11:30,26.6,94
19.07.2020 08:30,27.6,94
19.07.2020 05:30,27.6,92
19.07.2020 02:30,27.4,90
18.07.2020 23:30,28,87
18.07.2020 20:30,28.8,85
18.07.2020 17:30,30.8,72
18.07.2020 14:30,32.6,59
18.07.2020 11:30,31,67
18.07.2020 08:30,29.4,70
18.07.2020 05:30,27.4,89
18.07.2020 02:30,28.4,89
17.07.2020 23:30,28.8,88
17.07.2020 20:30,29.8,80
17.07.2020 17:30,32.4,65
17.07.2020 14:30,31.8,63
17.07.2020 11:30,32.4,60
17.07.2020 08:30,28.2,85
17.07.2020 05:30,26,95
17.07.2020 02:30,26,92
16.07.2020 23:30,27,90
16.07.2020 20:30,29,85
16.07.2020 17:30,30,74
16.07.2020 14:30,30.4,74
16.07.2020 11:30,30,74
16.07.2020 08:30,28,83
16.07.2020 05:30,26.6,90
16.07.2020 02:30,26.2,92
15.07.2020 23:30,26,92
15.07.2020 20:30,29.8,81
15.07.2020 17:30,32,60
15.07.2020 14:30,32.4,60
15.07.2020 11:30,29.8,78
15.07.2020 08:30,27.2,89
15.07.2020 05:30,27.4,89
15.07.2020 02:30,27.8,89
14.07.2020 23:30,27.8,87
14.07.2020 20:30,28.4,85
14.07.2020 17:30,29.6,78
14.07.2020 14:30,31.4,64
14.07.2020 11:30,31.4,67
14.07.2020 08:30,28.8,76
14.07.2020 05:30,27.4,77
14.07.2020 02:30,28.2,89
13.07.2020 23:30,28.4,86
13.07.2020 20:30,29,83
13.07.2020 17:30,32.8,63
13.07.2020 14:30,32.8,61
13.07.2020 11:30,28,85
13.07.2020 08:30,24.8,95
13.07.2020 05:30,24.6,93
13.07.2020 02:30,26.4,94
12.07.2020 23:30,25.6,93
12.07.2020 20:30,26.4,92
12.07.2020 17:30,26.4,90
12.07.2020 14:30,36.4,49
12.07.2020 11:30,34,58
12.07.2020 08:30,29.6,71
12.07.2020 05:30,26.6,90
12.07.2020 02:30,28.2,85
11.07.2020 23:30,29,86
11.07.2020 20:30,29.2,82
11.07.2020 17:30,32.4,63
11.07.2020 14:30,33.6,57
11.07.2020 11:30,29.6,75
11.07.2020 08:30,25.4,91
11.07.2020 05:30,24.2,96
11.07.2020 02:30,28,91
10.07.2020 23:30,28.4,86
10.07.2020 20:30,28.6,82
10.07.2020 17:30,32.6,62
10.07.2020 14:30,32.8,62
10.07.2020 11:30,28.2,76
10.07.2020 08:30,25,91
10.07.2020 05:30,24.4,98
10.07.2020 02:30,23.6,96
09.07.2020 23:30,29.8,82
09.07.2020 20:30,30.4,70
09.07.2020 17:30,33.4,64
09.07.2020 14:30,35.6,48
09.07.2020 11:30,33.6,50
09.07.2020 08:30,28.6,72
09.07.2020 05:30,26.6,89
09.07.2020 02:30,27.6,86
08.07.2020 23:30,27.6,81
08.07.2020 20:30,30.2,72
08.07.2020 17:30,33.6,63
08.07.2020 14:30,36.6,44
08.07.2020 11:30,34.4,54
08.07.2020 08:30,29,75
08.07.2020 05:30,27,87
08.07.2020 02:30,27,86
07.07.2020 23:30,28,80
07.07.2020 20:30,31.2,72
07.07.2020 17:30,34.4,52
07.07.2020 14:30,37.4,40
07.07.2020 11:30,35.2,48
07.07.2020 08:30,30.8,65
07.07.2020 05:30,27.8,76
07.07.2020 02:30,28.8,82
06.07.2020 23:30,28.6,91
06.07.2020 20:30,30,75
06.07.2020 17:30,33,57
06.07.2020 14:30,34,54
06.07.2020 11:30,32.2,60
06.07.2020 08:30,29.2,78
06.07.2020 05:30,28.4,80
06.07.2020 02:30,28.4,83
05.07.2020 23:30,29.4,85
05.07.2020 20:30,30,75
05.07.2020 17:30,32.4,60
05.07.2020 14:30,33,61
05.07.2020 11:30,32,73
05.07.2020 08:30,28.6,79
05.07.2020 05:30,27.6,87
05.07.2020 02:30,27.6,84
04.07.2020 23:30,27.2,90
04.07.2020 20:30,29.8,78
04.07.2020 17:30,31.6,71
04.07.2020 14:30,33,55
04.07.2020 11:30,31.2,66
04.07.2020 08:30,27.6,81
04.07.2020 05:30,25,93
04.07.2020 02:30,24.8,94
03.07.2020 23:30,25.2,95
03.07.2020 20:30,28.4,79
03.07.2020 17:30,31.6,66
03.07.2020 14:30,36.2,44
03.07.2020 11:30,34.8,51
03.07.2020 08:30,29.2,70
03.07.2020 05:30,26.6,89
03.07.2020 02:30,27.8,77
02.07.2020 23:30,28.4,72
02.07.2020 20:30,30.2,70
02.07.2020 17:30,33,65
02.07.2020 14:30,32,58
02.07.2020 11:30,29.8,77
02.07.2020 08:30,28.6,95
02.07.2020 05:30,28.2,95
02.07.2020 02:30,28,95
01.07.2020 23:30,30,83
01.07.2020 20:30,30.8,69
01.07.2020 17:30,34,56
01.07.2020 14:30,33.6,54
01.07.2020 11:30,32,67
01.07.2020 08:30,28.4,88
01.07.2020 05:30,27.6,86
01.07.2020 02:30,27.6,84
30.06.2020 23:30,27.6,77
30.06.2020 20:30,29.6,77
30.06.2020 17:30,32,70
30.06.2020 14:30,34.6,57
30.06.2020 11:30,35,54
30.06.2020 08:30,30.2,65
30.06.2020 05:30,27,86
30.06.2020 02:30,28.8,92
29.06.2020 23:30,29.8,85
29.06.2020 20:30,30.4,81
29.06.2020 17:30,32.8,63
29.06.2020 14:30,35.6,52
29.06.2020 11:30,33.8,60
29.06.2020 08:30,28,89
29.06.2020 05:30,27,92
29.06.2020 02:30,27,86
28.06.2020 23:30,28,82
28.06.2020 20:30,29.8,83
28.06.2020 17:30,32,75
28.06.2020 14:30,28.6,94
28.06.2020 11:30,33.6,66
28.06.2020 08:30,31.6,72
28.06.2020 05:30,28.6,83
28.06.2020 02:30,29.4,82
27.06.2020 23:30,29.2,90
27.06.2020 20:30,28.8,88
27.06.2020 17:30,30.4,86
27.06.2020 14:30,34,60
27.06.2020 11:30,34.8,58
27.06.2020 08:30,32,67
27.06.2020 05:30,28.6,89
27.06.2020 02:30,29.6,86
26.06.2020 23:30,29.6,83
26.06.2020 20:30,30.2,81
26.06.2020 17:30,32.8,64
26.06.2020 14:30,34.6,57
26.06.2020 11:30,34.2,58
26.06.2020 08:30,31,66
26.06.2020 05:30,27.2,87
26.06.2020 02:30,28.2,87
25.06.2020 23:30,29,86
25.06.2020 20:30,29.2,80
25.06.2020 17:30,30.6,78
25.06.2020 14:30,31.2,66
25.06.2020 11:30,34.6,54
25.06.2020 08:30,31,71
25.06.2020 05:30,28,85
25.06.2020 02:30,28,82
24.06.2020 23:30,29,83
24.06.2020 20:30,30.6,76
24.06.2020 17:30,32.6,58
24.06.2020 14:30,35.6,53
24.06.2020 11:30,34.8,52
24.06.2020 08:30,30.6,68
24.06.2020 05:30,26.6,83
24.06.2020 02:30,27.2,77
23.06.2020 23:30,26.8,89
23.06.2020 20:30,26.6,76
23.06.2020 17:30,32.6,64
23.06.2020 14:30,37.6,42
23.06.2020 11:30,34.6,53
23.06.2020 08:30,31.8,61
23.06.2020 05:30,28,82
23.06.2020 02:30,27.4,86
22.06.2020 23:30,27,86
22.06.2020 20:30,29.8,73
22.06.2020 17:30,32.4,65
22.06.2020 14:30,38.4,38
22.06.2020 11:30,35,45
22.06.2020 08:30,30.4,60
22.06.2020 05:30,27.2,83
22.06.2020 02:30,26.8,94
21.06.2020 23:30,26.8,97
21.06.2020 20:30,30.8,83
21.06.2020 17:30,34.4,57
21.06.2020 14:30,36.4,44
21.06.2020 11:30,34.4,54
21.06.2020 08:30,30.8,77
21.06.2020 05:30,29.2,83
21.06.2020 02:30,30,83
20.06.2020 23:30,29.4,82
20.06.2020 20:30,31.8,74
20.06.2020 17:30,33.6,63
20.06.2020 14:30,38.4,45
20.06.2020 11:30,35.2,54
20.06.2020 08:30,32.2,62
20.06.2020 05:30,30.8,57
20.06.2020 02:30,30.6,65
19.06.2020 23:30,31.4,81
19.06.2020 20:30,31.8,67
19.06.2020 17:30,33.6,67
19.06.2020 14:30,40.2,39
19.06.2020 11:30,37.6,47
19.06.2020 08:30,32.4,60
19.06.2020 05:30,30.4,56
19.06.2020 02:30,30,85
18.06.2020 23:30,30.4,83
18.06.2020 20:30,32.8,67
18.06.2020 17:30,37.4,43
18.06.2020 14:30,37.4,43
18.06.2020 11:30,36.6,50
18.06.2020 08:30,32.8,53
18.06.2020 05:30,29.8,72
18.06.2020 02:30,30.2,73
17.06.2020 23:30,30.8,80
17.06.2020 20:30,31.4,79
17.06.2020 17:30,35.8,53
17.06.2020 14:30,39.2,34
17.06.2020 11:30,37.6,45
17.06.2020 08:30,33,69
17.06.2020 05:30,29.2,83
17.06.2020 02:30,29.8,77
16.06.2020 23:30,30,83
16.06.2020 20:30,31.2,84
16.06.2020 17:30,34.6,59
16.06.2020 14:30,40.4,39
16.06.2020 11:30,38.2,46
16.06.2020 08:30,33,62
16.06.2020 05:30,29.6,70
16.06.2020 02:30,30.2,73
15.06.2020 23:30,31.2,81
15.06.2020 20:30,31.8,68
15.06.2020 17:30,36,51
15.06.2020 14:30,39,41
15.06.2020 11:30,37.6,45
15.06.2020 08:30,34.4,52
15.06.2020 05:30,31,62
15.06.2020 02:30,30.2,81
14.06.2020 23:30,31,77
14.06.2020 20:30,32,71
14.06.2020 17:30,36.4,49
14.06.2020 14:30,38.6,41
14.06.2020 11:30,37.2,46
14.06.2020 08:30,33,52
14.06.2020 05:30,29,71
14.06.2020 02:30,29.8,78
13.06.2020 23:30,30.8,78
13.06.2020 20:30,31.4,72
13.06.2020 17:30,35.4,53
13.06.2020 14:30,38,36
13.06.2020 11:30,36.4,42
13.06.2020 08:30,32,58
13.06.2020 05:30,28.4,66
13.06.2020 02:30,30.4,60
12.06.2020 23:30,31.6,54
12.06.2020 20:30,31.6,55
12.06.2020 17:30,33.8,45
12.06.2020 14:30,36,42
12.06.2020 11:30,33.2,47
12.06.2020 08:30,30.2,60
12.06.2020 05:30,27.4,67
12.06.2020 02:30,25.6,82
11.06.2020 23:30,25.4,90
11.06.2020 20:30,30,60
11.06.2020 17:30,32.4,51
